ID,POS,#,Name,Nickname,Age,NAT,City,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Note
29415,SP,2,Fred Lambert,,18,USA,"Albany, NY","5' 11""",145 lbs,Right,Right,Albany,Ada College,Average,HS Senior,4,NEU,85-87,OTT,Normal,11,11,55,48,19,5,1,2,12,15,2,3,8,0.396,0.415,0.667,13.7,10.9,0.271,0.432,1.082,0.378,0,0.6,0,2,1,42,42,21,8,0,0,0,291.2,240,5,78,68,92,324,2.1,0.268,1.14,10.4,0.2,7.4,2.8,10,3.5,0,0,0,0,2.21,0,11.6,11.6,$2k,Extremely Hard,Average,Career,
29322,RF,12,Hank Lane,,21,USA,"Memphis, TN","5' 11""",175 lbs,Left,Left,Petersburg,-,Average,CO Junior,1,NEU,80-83,4-Mar,Normal,147,147,736,643,196,22,3,30,149,161,81,76,55,0.305,0.387,0.488,138.2,7.8,0.184,0.381,0.875,0.308,0,4.1,0,114,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$750 ,Normal,Average,Career,
30155,SP,33,Lou Lapierre,,21,CAN,"Sherbrooke, QC","6' 2""",185 lbs,Right,Right,Oklahoma City Baptist,-,Fair,CO Junior,3,FB,84-86,4-Mar,Normal,25,25,125,118,45,9,1,0,25,40,2,8,10,0.381,0.393,0.475,22.2,7.4,0.093,0.371,0.868,0.405,0,0.6,0,8,4,84,84,29,33,0,0,0,603.2,603,33,271,256,287,507,3.82,0.292,1.47,13.4,0.5,9,4.3,7.6,1.8,0,0,0,0,3.69,0,11.3,11.5,Slot,Very Easy,Average,Career,
30822,CF,15,Al Leach,,21,USA,"Orangeburg, SC","6' 0""",180 lbs,Left,Left,Tallmadge State,-,Good,CO Junior,1,FB,84-86,4-Mar,Normal,259,259,1308,1133,399,67,6,7,242,337,118,72,80,0.352,0.422,0.44,231.9,7.6,0.088,0.382,0.862,0.367,0,7.4,0,146,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Extremely Hard,Average,Career,
29375,SP,14,Russ Lee,,21,USA,"Denver, CO","6' 0""",180 lbs,Right,Right,Springfield State,-,Great,CO Junior,4,NEU,84-86,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,10,15,0,0,0,251.2,267,16,131,125,129,184,4.47,0.305,1.57,14.4,0.6,9.5,4.6,6.6,1.4,0,0,0,0,4.2,0,2.8,2.4,Slot,Very Easy,Average,Career,
29515,2B,1,Curt Leslie,,17,USA,"Brooklyn, NY","6' 0""",160 lbs,Right,Right,Kutztown,Great Plains State,Average,HS Senior,1,EX FB,83-85,4-Mar,Normal,102,102,515,442,200,42,6,9,118,159,40,16,57,0.452,0.518,0.636,155,15.3,0.183,0.494,1.153,0.454,0,8,0,53,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
29318,CF,31,Cy Lewis,,22,USA,"New York, NY","5' 11""",170 lbs,Left,Left,Maryland State,-,Great,CO Junior,1,NEU,80-83,SIDE,Normal,158,158,792,684,194,28,28,33,139,181,86,75,89,0.284,0.372,0.551,156.6,8.1,0.268,0.389,0.923,0.278,0,5,0,96,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$700 ,Easy,Average,Career,
29078,2B,8,Earl Lewis,,18,USA,"Indianapolis, IN","6' 0""",165 lbs,Right,Right,Attucks,Rolling Hills College,Average,HS Senior,1,FB,80-83,4-Mar,Normal,47,47,240,205,90,18,2,2,53,78,23,14,22,0.439,0.506,0.576,65,14.1,0.137,0.465,1.082,0.463,0,3.1,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
29048,CF,32,Larry Lewis,,21,USA,"Detroit, MI","6' 0""",190 lbs,Right,Right,Clarksville State,-,Average,CO Junior,1,NEU,83-85,4-Mar,Normal,122,122,611,547,175,26,12,21,118,135,52,44,59,0.32,0.385,0.527,123.2,8.5,0.207,0.392,0.912,0.318,0,4,0,67,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
30542,SP,21,Lee Loeffler,,21,USA,"Paw Paw, MI","5' 9""",160 lbs,Right,Right,Detroit City College,-,Great,CO Junior,6,EX FB,87-89,4-Mar,Normal,35,35,181,167,66,21,1,0,34,49,5,15,22,0.395,0.41,0.533,38.1,9.3,0.138,0.399,0.943,0.423,0,1.3,0,5,2,94,94,39,30,0,0,0,667,609,33,266,253,342,669,3.41,0.286,1.43,12.9,0.4,8.2,4.6,9,2,0,0,0,0,3.4,0,15.3,16.3,Slot,Normal,Average,Career,
29498,SP,6,Joe Lowenthal,,17,USA,"Texarkana, TX","6' 1""",155 lbs,Left,Left,Pendleton,Bayou State College,Average,HS Senior,3,NEU,84-86,4-Mar,Normal,30,30,153,141,51,17,0,0,32,39,1,11,17,0.362,0.367,0.482,24,5.9,0.121,0.352,0.85,0.383,0,0.5,0,19,10,57,57,32,10,0,0,0,420.2,308,9,109,98,209,563,2.1,0.254,1.23,11.1,0.2,6.6,4.5,12,2.7,0,0,0,0,2.31,0,16.1,17.3,Slot,Easy,Average,Career,
30208,CF,31,Al Lucas,,21,USA,"Ridgetop, TN","5' 10""",170 lbs,Right,Left,St. Ignatius,-,Great,CO Junior,1,FB,80-83,4-Mar,Normal,201,201,1019,896,301,58,41,7,159,209,94,79,106,0.336,0.402,0.516,209.6,8.7,0.18,0.393,0.918,0.36,0,6.8,0,163,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Normal,Average,Career,
30574,SP,16,Ben Malito,,21,USA,"La Porte, TX","6' 1""",170 lbs,Right,Right,Bayou State College,-,Great,CO Junior,3,NEU,84-86,4-Mar,Normal,18,18,93,84,33,10,3,1,18,29,2,9,14,0.393,0.407,0.619,20.8,9.1,0.226,0.42,1.026,0.416,0,0.8,0,13,6,95,95,38,28,0,0,0,656.1,608,27,258,243,307,593,3.33,0.283,1.39,12.7,0.4,8.3,4.2,8.1,1.9,0,0,0,0,3.38,0,15.2,16.5,Slot,Easy,Average,Career,
29523,RF,11,Bill J Martin,,18,USA,"Hamilton, MA","6' 1""",180 lbs,Right,Left,Milton,Minnesota Tech-Mankato,Average,HS Senior,1,EX FB,84-86,4-Mar,Normal,95,95,485,421,223,54,3,7,133,197,39,15,64,0.53,0.573,0.722,183.5,22.7,0.192,0.547,1.295,0.533,0,9.8,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$14k,Extremely Hard,Average,Career,
30241,1B,49,Ham Martin,,21,CAN,"Burnaby, BC","5' 10""",180 lbs,Right,Left,Miami State,-,Great,CO Junior,1,GB,85-87,4-Mar,GB'er,219,219,1103,974,329,48,2,30,198,254,112,88,80,0.338,0.406,0.484,207.4,8.4,0.146,0.39,0.89,0.346,0,7,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Hard,Average,Career,
30570,CF,35,Harvey Martin,,20,USA,"Baltimore, MD","5' 10""",165 lbs,Right,Right,Mississippi Tech,-,Good,CO Junior,1,EX FB,80-83,4-Mar,Normal,212,212,1070,916,304,46,7,32,202,247,116,79,85,0.332,0.416,0.502,215.5,8.9,0.17,0.401,0.918,0.333,0,7.9,0,95,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,Career,
30235,CF,3,Nick Martin,,20,USA,"Vinton, IA","6' 0""",170 lbs,Right,Right,Eastern Oklahoma,-,Great,CO Junior,1,EX FB,84-86,4-Mar,Normal,182,182,923,816,242,39,6,29,171,190,87,64,74,0.297,0.374,0.466,155.5,6.7,0.169,0.368,0.84,0.294,0,4.1,0,133,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,Career,
29549,3B,17,Charlie Mascioli,,17,USA,"Bay City, MI","5' 11""",160 lbs,Right,Right,Eastern,DeKalb State,Average,HS Senior,1,GB,84-86,4-Mar,GB'er,92,92,472,396,164,35,5,9,102,148,60,26,49,0.414,0.483,0.596,123.6,13.1,0.182,0.456,1.079,0.42,0,5.8,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
30900,RF,28,Huck Mason,,21,USA,"Cleveland, OH","6' 3""",185 lbs,Left,Left,Constitution State,-,Good,CO Junior,1,EX FB,85-87,4-Mar,Normal,244,244,1233,1028,343,63,8,26,210,267,156,95,97,0.334,0.432,0.486,243.5,9.1,0.153,0.402,0.918,0.346,0,9.2,0,62,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$420 ,Normal,Average,Career,
30186,SS,12,Rod Massey,,20,USA,"Luling, TX","5' 8""",150 lbs,Right,Right,Central Kentucky,-,Great,CO Junior,1,EX FB,84-86,4-Mar,Normal,192,192,966,853,263,39,8,21,162,224,86,72,68,0.308,0.374,0.447,167.6,7.1,0.138,0.359,0.821,0.314,0,3.6,0,140,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,Career,
29611,RF,19,Rick Masters,Humdinger,18,USA,"Brooklyn, NY","5' 9""",155 lbs,Switch,Left,Prospect Heights,Campion,Average,HS Senior,1,EX FB,80-83,4-Mar,Normal,98,98,500,421,230,54,3,48,182,237,56,22,105,0.546,0.6,1.031,269.7,34,0.485,0.654,1.63,0.507,0,14.7,0,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30k,Extremely Hard,Average,Career,
29260,CF,11,Jim Mathews,,17,USA,"Cincinnati, OH","5' 10""",155 lbs,Left,Right,Muncie,Carbondale,Average,HS Senior,1,NEU,84-86,OTT,Normal,68,68,345,293,130,41,11,8,79,121,39,16,60,0.444,0.507,0.741,117.5,17.2,0.297,0.513,1.248,0.447,0,5.9,0,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
30691,SP,17,Phil Matthis,Pug,20,USA,"Los Angeles, CA","5' 7""",140 lbs,Right,Right,California Catholic,-,Good,CO Junior,3,FB,87-89,4-Mar,Normal,29,29,148,143,52,16,1,3,39,43,2,19,20,0.364,0.378,0.552,29.4,8,0.189,0.399,0.931,0.402,0,1.1,0,16,7,76,76,30,28,0,0,0,556.2,538,31,266,256,344,531,4.14,0.291,1.58,14.4,0.5,8.7,5.6,8.6,1.5,0,0,0,0,3.9,0,9.5,9.4,$900 ,Hard,Average,Career,
29253,SP,42,Mickey Maxwell,,16,USA,"Asheville, NC","6' 2""",175 lbs,Left,Left,Demorest,Charleston (IL),Average,HS Senior,6,NEU,85-87,4-Mar,Normal,10,10,50,45,17,4,0,0,9,14,1,3,4,0.378,0.388,0.467,8.3,6.4,0.089,0.363,0.854,0.386,0,0.2,0,9,4,43,43,26,4,0,0,0,306.1,190,5,51,42,94,486,1.23,0.263,0.93,8.5,0.1,5.6,2.8,14.3,5.2,0,0,0,0,1.23,0,17.5,16.6,$2k,Extremely Hard,Average,Career,
29582,SP,22,Norm Mcbride,,17,USA,"New York, NY","6' 0""",160 lbs,Left,Left,Bath,Liberty College,Average,HS Senior,3,NEU,86-88,4-Mar,Normal,46,46,235,219,87,17,3,2,56,71,10,11,22,0.397,0.427,0.53,50.4,9.4,0.132,0.412,0.956,0.411,0,2,0,17,8,56,56,33,5,0,0,0,384.1,250,4,59,49,89,546,1.15,0.259,0.88,8.1,0.1,5.9,2.1,12.8,6.1,0,0,0,0,1.23,0,21.9,21.6,Slot,Easy,Average,Career,
29066,SP,31,Clarence Mccabe,,21,USA,"Tacoma, WA","5' 9""",160 lbs,Right,Right,Lane State,-,Great,CO Junior,4,NEU,85-87,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,5,10,0,0,0,178.2,202,15,111,103,106,112,5.19,0.3,1.72,15.7,0.8,10.2,5.3,5.6,1.1,0,0,0,0,4.88,0,0.4,-0.2,$900 ,Hard,Average,Career,
30819,LF,46,Jake Mccollum,,21,USA,"Brownsville, TX","5' 10""",165 lbs,Right,Right,Utah A&M,-,Good,CO Junior,1,FB,84-86,SIDE,Normal,250,250,1256,1119,348,59,7,19,218,249,101,147,85,0.311,0.371,0.427,198.2,6.4,0.116,0.351,0.798,0.341,0,3.8,0,133,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,Career,
30849,SP,22,Lou Mccormick,,20,USA,"Springfield, OH","5' 11""",160 lbs,Right,Right,Bayou State College,-,Great,CO Junior,3,NEU,89-91,4-Mar,Normal,30,30,155,145,56,14,1,2,39,50,5,7,17,0.386,0.399,0.538,32,9,0.152,0.397,0.937,0.388,0,1.1,0,4,2,107,107,45,32,0,0,0,747,647,30,290,273,406,811,3.29,0.283,1.41,12.8,0.4,7.8,4.9,9.8,2,0,0,0,0,3.22,0,20.3,20.3,Slot,Easy,Average,Career,
29602,SS,12,John Mcdonald,,17,USA,"Seneca Falls, NY","6' 2""",165 lbs,Left,Right,Baltic,Disciples College,Average,HS Senior,1,NEU,84-86,4-Mar,Normal,94,94,478,374,161,46,11,19,106,155,71,24,76,0.43,0.529,0.765,166.2,17.3,0.334,0.525,1.293,0.419,0,8.7,0,87,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$9k,Extremely Hard,Average,Career,
29043,SP,13,Wilson Mckinney,,18,USA,"Lockland, OH","5' 10""",145 lbs,Right,Right,Colonel White,Cumberland University,Average,HS Senior,5,NEU,87-89,OTT,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,8,0,0,0,0,103.1,57,2,15,10,23,195,0.87,0.274,0.77,7.1,0.2,5,2,17,8.5,0,0,0,0,0.51,0,6.8,5.5,$2k,Extremely Hard,Average,Career,
29586,3B,9,Charlie Mclaughlin,,18,USA,"Ponca City, OK","5' 10""",160 lbs,Right,Right,Bethany,President's College,Average,HS Senior,1,FB,85-87,4-Mar,Normal,89,89,458,388,165,36,2,10,109,142,51,22,48,0.425,0.501,0.606,128.3,14.8,0.18,0.477,1.107,0.431,0,6.4,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
29331,3B,26,Joe Meltz,,18,USA,"Liberty, MO","5' 10""",160 lbs,Switch,Right,Albany,Quincy College,Average,HS Senior,1,NEU,83-85,SIDE,Normal,67,67,347,293,131,37,4,17,94,122,44,19,58,0.447,0.512,0.775,121.3,18.1,0.328,0.526,1.286,0.435,0,6.4,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3k,Extremely Hard,Average,Career,
29557,2B,3,Spec Mendillo,,17,USA,"Union Township, NJ","5' 10""",155 lbs,Right,Right,St. Edmund Prep,Opelika State,Average,HS Senior,1,NEU,80-83,SIDE,Normal,94,94,483,421,184,38,6,7,116,160,49,21,51,0.437,0.492,0.606,133.3,14,0.169,0.466,1.097,0.446,0,6.3,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$550 ,Normal,Average,Career,
29598,SP,18,Darius Merlet,,17,CAN,"Sarnia, ON","6' 1""",170 lbs,Right,Left,Shelton,Darnell State,Average,HS Senior,3,EX FB,86-88,4-Mar,Normal,34,34,176,159,60,12,3,6,44,48,8,11,21,0.377,0.407,0.604,39.7,9.7,0.226,0.418,1.011,0.372,0,1.6,0,10,5,53,53,33,7,0,0,0,417,315,11,94,85,129,529,1.83,0.266,1.06,9.8,0.2,6.8,2.8,11.4,4.1,0,0,0,0,2.01,0,18.2,19.3,$420 ,Normal,Average,Career,
30861,SP,23,Aloha Miller,Tom,20,USA,"Honolulu, HI","5' 10""",150 lbs,Right,Right,Honolulu State-Hilo,-,Fair,CO Junior,5,NEU,89-91,4-Mar,Normal,33,33,171,156,64,22,1,0,41,53,5,13,23,0.41,0.425,0.564,38.1,9.6,0.154,0.414,0.989,0.435,0,1.5,0,15,7,108,72,28,17,2,0,0,530.2,463,30,204,190,258,610,3.22,0.284,1.36,12.4,0.5,7.9,4.4,10.3,2.4,0,0,0,0,3.15,0,13.1,12.9,$900 ,Hard,Average,Career,
29518,SP,12,Hal Miller,,17,USA,"New Orleans, LA","6' 2""",165 lbs,Left,Left,Biloxi,Baton Rouge State,Average,HS Senior,3,FB,85-87,OTT,Normal,43,43,215,205,76,15,3,0,50,57,7,19,18,0.371,0.39,0.473,38.5,7.6,0.102,0.375,0.863,0.406,0,1.1,0,11,5,55,55,30,11,0,0,0,413,325,11,117,109,199,500,2.38,0.261,1.27,11.5,0.2,7.1,4.3,10.9,2.5,0,0,0,0,2.61,0,13.9,15.6,$2k,Hard,Average,Career,
29037,SS,9,Lou Miller,,18,USA,"Glen Cove, NY","5' 9""",135 lbs,Switch,Right,Glen Cove,Smithfield College,Average,HS Senior,1,FB,84-86,4-Mar,Normal,47,47,239,218,87,8,1,3,49,69,4,23,12,0.399,0.421,0.486,47.7,8.5,0.087,0.392,0.908,0.426,0,1.6,0,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
30609,LF,51,Johnny Mitchell,,21,USA,"San Diego, CA","6' 2""",195 lbs,Right,Right,College of Cairo,-,Great,CO Junior,1,GB,80-83,4-Mar,GB'er,227,227,1145,1039,354,58,6,27,227,291,81,70,91,0.341,0.389,0.486,204.3,7.5,0.145,0.379,0.875,0.344,0,6.2,0,53,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,Career,
29559,SP,43,Earl Moe,,17,USA,"Temple, TX","6' 0""",150 lbs,Right,Right,Jewett,Ferguson,Average,HS Senior,4,NEU,85-87,OTT,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,30,9,0,0,0,377.2,322,6,107,97,136,413,2.31,0.276,1.21,11.1,0.1,7.7,3.2,9.8,3,0,0,0,0,2.35,0,14.1,14.2,$2k,Extremely Hard,Average,Career,
29087,SP,2,Glenn Moor,,18,USA,"Charlotte, NC","5' 11""",155 lbs,Left,Left,Boone,Mississippi Tech,Average,HS Senior,3,GB,86-88,4-Mar,GB'er,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,18,1,0,0,0,183.2,112,2,26,22,52,309,1.08,0.272,0.89,8.2,0.1,5.5,2.5,15.1,5.9,0,0,0,0,0.88,0,11.7,10.6,$2k,Extremely Hard,Average,Career,
29550,C,16,Jake Moorman,,17,USA,"Fairbury, NE","5' 11""",155 lbs,Right,Right,Sidney,Oklahoma City State,Average,HS Senior,1,EX FB,84-86,SIDE,Normal,88,88,442,376,166,32,4,14,112,134,53,28,50,0.441,0.501,0.66,132.5,15.4,0.218,0.488,1.161,0.444,0,6.6,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
30550,SP,11,Harley Morgan,,20,USA,"Texas City, TX","6' 5""",200 lbs,Switch,Right,Springfield State,-,Great,CO Junior,3,NEU,92-94,4-Mar,Normal,46,46,236,223,81,18,2,6,54,70,3,12,26,0.363,0.372,0.543,45.4,7.9,0.179,0.383,0.915,0.361,0,1.4,0,11,5,89,89,41,25,0,0,0,640.1,565,21,254,234,340,689,3.29,0.292,1.41,12.9,0.3,7.9,4.8,9.7,2,0,0,0,0,3.12,0,17.5,16.1,Slot,Normal,Average,Career,
29071,SP,67,Guy Morris,,17,USA,"Smyrna, TN","5' 11""",150 lbs,Right,Right,Smithville,Western Florida,Average,HS Senior,4,NEU,83-85,SIDE,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,10,2,0,0,0,153,113,3,30,26,35,198,1.53,0.263,0.97,8.9,0.2,6.6,2.1,11.6,5.7,0,0,0,0,1.61,0,7.3,7.3,$2k,Extremely Hard,Average,Career,
29259,CF,31,Bill Morrison,,21,USA,"Oak Park, IL","6' 0""",175 lbs,Right,Left,Grange College,-,Great,CO Junior,1,NEU,85-87,4-Mar,Normal,167,167,843,709,220,34,18,34,150,196,118,77,86,0.31,0.414,0.553,179.8,9.1,0.243,0.414,0.966,0.309,0,7.2,0,110,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10k,Very Easy,Average,Career,
29570,SP,12,Joe Morrison,,17,USA,"Brooklyn, NY","5' 10""",155 lbs,Left,Left,Coldspring,Amarillo Methodist,Average,HS Senior,3,NEU,85-87,4-Mar,Normal,23,23,119,115,45,10,2,0,24,40,2,7,12,0.391,0.407,0.513,24.4,9.2,0.122,0.398,0.92,0.417,0,0.9,0,3,1,52,52,26,9,0,0,0,360.2,291,6,99,90,146,424,2.25,0.27,1.21,11,0.1,7.3,3.6,10.6,2.9,0,0,0,0,2.31,0,13.9,14.1,$2k,Extremely Hard,Average,Career,
29063,SP,24,Bernie Murphy,,20,USA,"Philadelphia, PA","6' 2""",195 lbs,Right,Right,Bristol State,-,Fair,CO Junior,6,NEU,83-85,4-Mar,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,8,17,0,0,0,242.1,293,26,149,147,119,157,5.46,0.314,1.7,15.4,1,10.9,4.4,5.8,1.3,0,0,0,0,4.82,0,1,0.3,$900 ,Hard,Average,Career,
29344,C,14,Roscoe Murphy,,21,USA,"Quincy, MA","6' 2""",200 lbs,Right,Right,Garden State,-,Great,CO Junior,1,NEU,83-85,4-Mar,Normal,155,155,786,694,171,19,2,21,117,136,73,79,42,0.246,0.327,0.37,91,4.4,0.124,0.312,0.698,0.251,0,-0.3,0,70,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$900 ,Hard,Average,Career,
30813,2B,3,Harry Murray,,20,USA,"Minneapolis, MN","5' 10""",170 lbs,Right,Right,Indiana A&M,-,Great,CO Junior,1,FB,80-83,4-Mar,Normal,273,273,1375,1120,385,86,7,29,240,297,189,86,122,0.344,0.457,0.511,295.4,10.3,0.167,0.424,0.967,0.352,0,12.9,0,66,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3k,Normal,Average,Career,
30860,1B,19,Ned Nelson,,21,USA,"Chicago, IL","5' 11""",180 lbs,Right,Right,Whitney College,-,Great,CO Junior,1,EX FB,80-83,OTT,Normal,230,230,1169,1012,354,60,33,23,196,277,121,82,116,0.35,0.421,0.542,254,9.1,0.193,0.413,0.964,0.359,0,9.8,0,224,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$470 ,Normal,Average,Career,
29264,SP,7,Ray Nelson,,17,USA,"Mead Valley, CA","5' 10""",155 lbs,Right,Right,Brookville,Gates University,Average,HS Senior,4,EX FB,84-86,OTT,Normal,21,21,107,99,36,6,2,0,18,25,4,7,8,0.364,0.381,0.465,18.4,7.2,0.101,0.361,0.846,0.383,0,0.4,0,5,2,42,42,23,8,0,0,0,318.2,256,8,76,71,103,374,2.01,0.266,1.13,10.2,0.2,7.2,2.9,10.6,3.6,0,0,0,0,2.18,0,12.9,14,$2k,Extremely Hard,Average,Career,
29246,CF,16,Harry Nielsen,,16,USA,"New York, NY","6' 2""",170 lbs,Right,Right,Baltic,Minnesota Tech,Average,HS Senior,1,NEU,84-86,4-Mar,Normal,69,69,350,289,123,26,4,3,70,105,48,22,33,0.426,0.512,0.574,93.8,13.1,0.149,0.47,1.086,0.449,0,4.7,0,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
30576,C,14,Danny Noonan,,21,USA,"Ashtabula, OH","5' 10""",160 lbs,Left,Right,Huntington State,-,Great,CO Junior,1,EX FB,84-86,4-Mar,Normal,207,207,1046,873,281,47,4,29,197,235,147,78,80,0.322,0.423,0.485,198.9,8.5,0.163,0.398,0.907,0.325,0,7.5,0,62,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,Career,
30521,SP,21,Danny O'Boyle,,20,IRL,"Cork, COR","6' 2""",180 lbs,Right,Right,Commonwealth Catholic,-,Great,CO Junior,3,EX FB,84-86,OTT,Normal,42,42,219,203,83,19,4,3,60,65,9,14,26,0.409,0.43,0.586,50.7,10,0.177,0.427,1.016,0.426,0,2.1,0,20,10,95,95,41,34,0,0,0,715,733,43,357,342,413,529,4.3,0.282,1.6,14.5,0.5,9.2,5.2,6.7,1.3,0,0,0,0,4.27,0,8.8,10.4,$750 ,Normal,Average,Career,
29050,LF,12,Claude O'Brien,,18,USA,"Brooklyn, NY","5' 11""",160 lbs,Left,Right,Bristol,Billings State,Average,HS Senior,1,EX FB,80-83,4-Mar,Normal,47,47,239,194,86,21,4,12,59,80,30,11,37,0.443,0.523,0.778,84.6,18.9,0.335,0.533,1.302,0.42,0,4.5,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,Career,
